text,cluster_title,longitude,latitude,summary,summary_id,place_id
"Dear readers, it’s hard for me to explain how this place got a rating higher than 3!?…
Maybe because Kyiv is the capital of Ukraine?.. And is it normal to rent a room for 580 hryvnia, with an air temperature of +6 and an open window upon check-in?…
At the same time, I’ll immediately note that parking is paid +100 hryvnia per night!
It all started with an uneducated guy at the reception who has no idea what you’re up to...
All check-in takes place over the phone, a guy talks to you on the phone and tells you where to go and give money for the room.
And the one who accepts the money knows a little, but if something happens, he doesn’t have change, so if the room rate is 580, you automatically give him tea for 20 hryvnia.
Well, these are trifles, then the number.
When checking in, I need to go through another half of the building and find the second entrance, which was indicated by the guy from the reception.
Next, you take the elevator up an ordinary residential building and look for your room for about 10 minutes.
When I opened the already tired door, I found myself in a room in which the temperature was not particularly different from the temperature at the entrance to the building. I further noted that the window in the room was open, most likely to remove the unpleasant odor that had enveloped the entire room; well, this does not really help save the situation.
The whole room looks like a station dump car.
With stale bed linen, which you don’t want to sit on even in a jacket and jeans...
Again, everything is decided over the phone.
I did not continue exploring this place and returned the money.
It’s a pity that I wasted my time; I had to travel from Kyiv at night without resting.
I do not recommend it 200%!",Cultural Heritage Concerns,50.4496298,30.4214089,"('The reviewer encountered poor service, an unclean room with stale linen, and uncomfortably cold conditions. They advise paying more for quality elsewhere in Kyiv.', 829)",1d601fd6-8b27-4791-9bf8-40415d6c20ed,6db2a09169f382786ae320b25eb824e9
"Dear readers, it’s hard for me to explain how this place got a rating higher than 3!?…
Maybe because Kyiv is the capital of Ukraine?.. And is it normal to rent a room for 580 hryvnia, with an air temperature of +6 and an open window upon check-in?…
At the same time, I’ll immediately note that parking is paid +100 hryvnia per night!
It all started with an uneducated guy at the reception who has no idea what you’re up to...
All check-in takes place over the phone, a guy talks to you on the phone and tells you where to go and give money for the room.
And the one who accepts the money knows a little, but if something happens, he doesn’t have change, so if the room rate is 580, you automatically give him tea for 20 hryvnia.
Well, these are trifles, then the number.
When checking in, I need to go through another half of the building and find the second entrance, which was indicated by the guy from the reception.
Next, you take the elevator up an ordinary residential building and look for your room for about 10 minutes.
When I opened the already tired door, I found myself in a room in which the temperature was not particularly different from the temperature at the entrance to the building. I further noted that the window in the room was open, most likely to remove the unpleasant odor that had enveloped the entire room; well, this does not really help save the situation.
The whole room looks like a station dump car.
With stale bed linen, which you don’t want to sit on even in a jacket and jeans...
Again, everything is decided over the phone.
I did not continue exploring this place and returned the money.
It’s a pity that I wasted my time; I had to travel from Kyiv at night without resting.
I do not recommend it 200%!",Poor Customer Service,50.4496298,30.4214089,"('Reviews highlight severe cleanliness issues, unresponsive management, deceptive booking practices, and poor room conditions at Homey Home Inn, leading to a negative experience for guests.', 1387)",17cfd337-ff16-49f9-9985-bfc46ba6dd58,6db2a09169f382786ae320b25eb824e9
"Dear readers, it’s hard for me to explain how this place got a rating higher than 3!?…
Maybe because Kyiv is the capital of Ukraine?.. And is it normal to rent a room for 580 hryvnia, with an air temperature of +6 and an open window upon check-in?…
At the same time, I’ll immediately note that parking is paid +100 hryvnia per night!
It all started with an uneducated guy at the reception who has no idea what you’re up to...
All check-in takes place over the phone, a guy talks to you on the phone and tells you where to go and give money for the room.
And the one who accepts the money knows a little, but if something happens, he doesn’t have change, so if the room rate is 580, you automatically give him tea for 20 hryvnia.
Well, these are trifles, then the number.
When checking in, I need to go through another half of the building and find the second entrance, which was indicated by the guy from the reception.
Next, you take the elevator up an ordinary residential building and look for your room for about 10 minutes.
When I opened the already tired door, I found myself in a room in which the temperature was not particularly different from the temperature at the entrance to the building. I further noted that the window in the room was open, most likely to remove the unpleasant odor that had enveloped the entire room; well, this does not really help save the situation.
The whole room looks like a station dump car.
With stale bed linen, which you don’t want to sit on even in a jacket and jeans...
Again, everything is decided over the phone.
I did not continue exploring this place and returned the money.
It’s a pity that I wasted my time; I had to travel from Kyiv at night without resting.
I do not recommend it 200%!",Quality of Services,50.4496298,30.4214089,"('The stay was marred by poor reception, a cold room with an open window, and unclean linens. Difficult check-in and paid parking compounded frustrations, leading to an early departure.', 695)",96502430-8aa3-4828-9344-6d3687c5841d,6db2a09169f382786ae320b25eb824e9
"Great place for your money! I don’t understand people who write that everything is terrible, yet they pay 800 UAH per day. This is Kyiv, if you want chic and sparkle, book for 2000 UAH. at least a day and you will be happy. Right there, an excellent room, stove, refrigerator, microwave, air conditioning, kettle, absolutely everything and 10 minutes to the metro, for 800 UAH.  I'm very pleased! This place is worth the money. I recommend! I have been to many places, even in Odessa, and such apartments cannot be found at this price. So don't listen to the haters, this is a great hotel!",Poor Customer Service,50.4496298,30.4214089,"('Reviews highlight severe cleanliness issues, unresponsive management, deceptive booking practices, and poor room conditions at Homey Home Inn, leading to a negative experience for guests.', 1387)",17cfd337-ff16-49f9-9985-bfc46ba6dd58,6db2a09169f382786ae320b25eb824e9
"Great place for your money! I don’t understand people who write that everything is terrible, yet they pay 800 UAH per day. This is Kyiv, if you want chic and sparkle, book for 2000 UAH. at least a day and you will be happy. Right there, an excellent room, stove, refrigerator, microwave, air conditioning, kettle, absolutely everything and 10 minutes to the metro, for 800 UAH.  I'm very pleased! This place is worth the money. I recommend! I have been to many places, even in Odessa, and such apartments cannot be found at this price. So don't listen to the haters, this is a great hotel!",Cultural Heritage Concerns,50.4496298,30.4214089,"('The reviewer encountered poor service, an unclean room with stale linen, and uncomfortably cold conditions. They advise paying more for quality elsewhere in Kyiv.', 829)",1d601fd6-8b27-4791-9bf8-40415d6c20ed,6db2a09169f382786ae320b25eb824e9
"Great place for your money! I don’t understand people who write that everything is terrible, yet they pay 800 UAH per day. This is Kyiv, if you want chic and sparkle, book for 2000 UAH. at least a day and you will be happy. Right there, an excellent room, stove, refrigerator, microwave, air conditioning, kettle, absolutely everything and 10 minutes to the metro, for 800 UAH.  I'm very pleased! This place is worth the money. I recommend! I have been to many places, even in Odessa, and such apartments cannot be found at this price. So don't listen to the haters, this is a great hotel!",Hotel Quality Concerns,50.4496298,30.4214089,"(""Cleanliness is a major issue at Homey Home Inn, with dirty rooms and inadequately trained staff. Booking misleads customers; it's not a hotel, but poorly managed apartments. Avoid this place!"", 1396)",33e8893d-a653-4c8e-b090-a3c07eba14b0,6db2a09169f382786ae320b25eb824e9
"This is not a hotel, but a complete mess and a real deception! If you do not want to ruin your stay in Kyiv, do not book a room at Homey Home Inn. We encountered continuous disadvantages and had an extremely negative experience. Homey Home Inn is not a hotel at all, but individual apartments in a residential building. There is no reception, no administrator, there is not even any person responsible for your check in. It is completely impossible to contact the person whose number is listed on Booking.com, and at the entrance to the building there is only a security guard who takes payment and issues keys and at the same time declares that he does not bear any responsibility and has no relation to this “hotel”. Moreover, you cannot view the “room” before checking in, only if you leave a deposit of 500 UAH (for what??). It turns out that you are paying for a “pig in a poke”, because in fact the “number” does not correspond to the photo on the website. In general, the whole system looks like a deception and some kind of sharashkin’s office. Therefore, we decided not to live in this nasty place and we wholeheartedly do not advise you.",Hotel Quality Concerns,50.4496298,30.4214089,"(""Cleanliness is a major issue at Homey Home Inn, with dirty rooms and inadequately trained staff. Booking misleads customers; it's not a hotel, but poorly managed apartments. Avoid this place!"", 1396)",33e8893d-a653-4c8e-b090-a3c07eba14b0,6db2a09169f382786ae320b25eb824e9
"This is not a hotel, but a complete mess and a real deception! If you do not want to ruin your stay in Kyiv, do not book a room at Homey Home Inn. We encountered continuous disadvantages and had an extremely negative experience. Homey Home Inn is not a hotel at all, but individual apartments in a residential building. There is no reception, no administrator, there is not even any person responsible for your check in. It is completely impossible to contact the person whose number is listed on Booking.com, and at the entrance to the building there is only a security guard who takes payment and issues keys and at the same time declares that he does not bear any responsibility and has no relation to this “hotel”. Moreover, you cannot view the “room” before checking in, only if you leave a deposit of 500 UAH (for what??). It turns out that you are paying for a “pig in a poke”, because in fact the “number” does not correspond to the photo on the website. In general, the whole system looks like a deception and some kind of sharashkin’s office. Therefore, we decided not to live in this nasty place and we wholeheartedly do not advise you.",Poor Customer Service,50.4496298,30.4214089,"('Reviews highlight severe cleanliness issues, unresponsive management, deceptive booking practices, and poor room conditions at Homey Home Inn, leading to a negative experience for guests.', 1387)",17cfd337-ff16-49f9-9985-bfc46ba6dd58,6db2a09169f382786ae320b25eb824e9
"This is not a hotel, but a complete mess and a real deception! If you do not want to ruin your stay in Kyiv, do not book a room at Homey Home Inn. We encountered continuous disadvantages and had an extremely negative experience. Homey Home Inn is not a hotel at all, but individual apartments in a residential building. There is no reception, no administrator, there is not even any person responsible for your check in. It is completely impossible to contact the person whose number is listed on Booking.com, and at the entrance to the building there is only a security guard who takes payment and issues keys and at the same time declares that he does not bear any responsibility and has no relation to this “hotel”. Moreover, you cannot view the “room” before checking in, only if you leave a deposit of 500 UAH (for what??). It turns out that you are paying for a “pig in a poke”, because in fact the “number” does not correspond to the photo on the website. In general, the whole system looks like a deception and some kind of sharashkin’s office. Therefore, we decided not to live in this nasty place and we wholeheartedly do not advise you.",Public Safety Concerns,50.4496298,30.4214089,"(""Homey Home Inn in Kyiv is misleading; it's not a hotel but unprofessional apartment rentals without support or room previews, leading to a deceptive experience for guests."", 544)",338358ca-3cff-4363-8133-bab848c6ca43,6db2a09169f382786ae320b25eb824e9
"If you come to Tatyana Antonovna, then every last one of your teeth will be saved. There are only a few competent specialists. She is one of them.",Public Safety Concerns,50.452604,30.4735588,"('Tatyana Antonovna is praised for saving teeth, highlighting a lack of competent dental specialists. Her skills stand out in a field needing improvement.', 331)",35fa903a-ae4c-4822-9653-e3157c601879,e59d969455564bb8d71311ec8c9d579c
"If you come to Tatyana Antonovna, then every last one of your teeth will be saved. There are only a few competent specialists. She is one of them.",Poor Customer Service,50.452604,30.4735588,"(""Tatyana Antonovna is praised for her dental expertise, with a focus on preserving patients' teeth, highlighting a scarcity of skilled specialists in the field."", 333)",6c051d46-43f8-4b64-b3b7-74bdba4f35b6,e59d969455564bb8d71311ec8c9d579c
"If you come to Tatyana Antonovna, then every last one of your teeth will be saved. There are only a few competent specialists. She is one of them.",Judicial Integrity Issues,50.452604,30.4735588,"('Tatyana Antonovna is praised for her dental skills, suggesting a shortage of competent specialists, prompting concerns about the availability of quality dental care.', 331)",0b3a3f2e-b87c-4393-86a1-d2944b8736f4,e59d969455564bb8d71311ec8c9d579c
"One of the buildings of the Solomian district court, which everyone practically forgot about, but which continues to exist. The immediate neighbor is the National Police department. The nearest metro station is Beresteyska, there is also a bus stop nearby; if by car, it can be problematic to park. Inside is a maze of narrow corridors between offices with minimal signage: so arrive early if you're not sure where to go.
Yes, cases can be heard for a very long time; sometimes you should not count on the appearance of information in the registers.",Judicial Integrity Issues,50.4563075,30.4298795,"('Solomian district court has poor navigation and delays, with judges like Korobenko causing unfair outcomes. Contrast with the commendable Judge Mozalevsky, showcasing inconsistent justice.', 715)",cda8366d-4877-4c96-b53d-9a8a502bd835,c0d20fe3affa3f8910fb88a8c9727b7c
"One of the buildings of the Solomian district court, which everyone practically forgot about, but which continues to exist. The immediate neighbor is the National Police department. The nearest metro station is Beresteyska, there is also a bus stop nearby; if by car, it can be problematic to park. Inside is a maze of narrow corridors between offices with minimal signage: so arrive early if you're not sure where to go.
Yes, cases can be heard for a very long time; sometimes you should not count on the appearance of information in the registers.",Poor Customer Service,50.4563075,30.4298795,"('The Solomian district court faces issues like a confusing layout, lengthy case times, and questionable rulings, as seen in a case where a sick person was unfairly fined UAH 8,000.', 556)",d9fcb3e3-d699-40b9-9ee4-9bf60081f20b,c0d20fe3affa3f8910fb88a8c9727b7c
"One of the buildings of the Solomian district court, which everyone practically forgot about, but which continues to exist. The immediate neighbor is the National Police department. The nearest metro station is Beresteyska, there is also a bus stop nearby; if by car, it can be problematic to park. Inside is a maze of narrow corridors between offices with minimal signage: so arrive early if you're not sure where to go.
Yes, cases can be heard for a very long time; sometimes you should not count on the appearance of information in the registers.",Hotel Quality Concerns,50.4563075,30.4298795,"('The Solomian district court faces issues like confusing layouts, poor signage, and lengthy case procedures, leaving users frustrated and uninformed about their judicial processes.', 496)",4278d073-36e4-428e-bd5b-d49c6ca4fcd6,c0d20fe3affa3f8910fb88a8c9727b7c
"Such a court!  They waited for Judge Korobenko for 15 minutes. The judge did not take into account the plaintiff's clear violation of the terms of the contract! (Debts of the Bohemian Administrative Court were imposed on the residents without official notification, according to the contract, people were in debt, during the war, interest, commissions, etc. are charged and they are sued). The judge did not allow time for closing arguments. After not understanding, they ordered to pay an even larger amount of UAH 8,000. Convicted a sick person, the fraudsters won the trial. If you are appointed this judge, I sympathize.",Judicial Integrity Issues,50.4563075,30.4298795,"('Solomian district court has poor navigation and delays, with judges like Korobenko causing unfair outcomes. Contrast with the commendable Judge Mozalevsky, showcasing inconsistent justice.', 715)",cda8366d-4877-4c96-b53d-9a8a502bd835,c0d20fe3affa3f8910fb88a8c9727b7c
"Such a court!  They waited for Judge Korobenko for 15 minutes. The judge did not take into account the plaintiff's clear violation of the terms of the contract! (Debts of the Bohemian Administrative Court were imposed on the residents without official notification, according to the contract, people were in debt, during the war, interest, commissions, etc. are charged and they are sued). The judge did not allow time for closing arguments. After not understanding, they ordered to pay an even larger amount of UAH 8,000. Convicted a sick person, the fraudsters won the trial. If you are appointed this judge, I sympathize.",Poor Customer Service,50.4563075,30.4298795,"('The Solomian district court faces issues like a confusing layout, lengthy case times, and questionable rulings, as seen in a case where a sick person was unfairly fined UAH 8,000.', 556)",d9fcb3e3-d699-40b9-9ee4-9bf60081f20b,c0d20fe3affa3f8910fb88a8c9727b7c
"They once again confirm that all state structures are the bottom, nothing for the people",Hotel Quality Concerns,50.4563075,30.4298795,"('The Solomian district court faces issues like confusing layouts, poor signage, and lengthy case procedures, leaving users frustrated and uninformed about their judicial processes.', 496)",4278d073-36e4-428e-bd5b-d49c6ca4fcd6,c0d20fe3affa3f8910fb88a8c9727b7c
"I want to thank Judge Mozalevsky Olena Mykolaivna who considered my case on November 9 at 11:05 a.m. Very polite attitude towards people. In our difficult time, when there is a war, she protects people's rights honestly and democratically. If there were such judges in our country, our country would prosper and there would be no corruption. May God protect her and her family. A very decent person, thank you for everything",Judicial Integrity Issues,50.4563075,30.4298795,"('Solomian district court has poor navigation and delays, with judges like Korobenko causing unfair outcomes. Contrast with the commendable Judge Mozalevsky, showcasing inconsistent justice.', 715)",cda8366d-4877-4c96-b53d-9a8a502bd835,c0d20fe3affa3f8910fb88a8c9727b7c
"A two-story building with two dozen offices and a meeting room. This is the second court of the Solomensky district. Always check which judge is hearing your cases, depending on which court you should go to. Information about the work of the court, as well as information for visitors, is available at the stand on the first and second floor.",Hotel Quality Concerns,50.4563075,30.4298795,"('The Solomian district court faces issues like confusing layouts, poor signage, and lengthy case procedures, leaving users frustrated and uninformed about their judicial processes.', 496)",4278d073-36e4-428e-bd5b-d49c6ca4fcd6,c0d20fe3affa3f8910fb88a8c9727b7c
"A two-story building with two dozen offices and a meeting room. This is the second court of the Solomensky district. Always check which judge is hearing your cases, depending on which court you should go to. Information about the work of the court, as well as information for visitors, is available at the stand on the first and second floor.",Judicial Integrity Issues,50.4563075,30.4298795,"('Solomian district court has poor navigation and delays, with judges like Korobenko causing unfair outcomes. Contrast with the commendable Judge Mozalevsky, showcasing inconsistent justice.', 715)",cda8366d-4877-4c96-b53d-9a8a502bd835,c0d20fe3affa3f8910fb88a8c9727b7c
"It started with the fact that the price indicated on the website was raised by UAH 130, before ordering, I clarified everything with the manager, they said a 12-month warranty for the product, the product arrived with 3 months written on it, an original power supply unit and a 3-month warranty. I didn't like it. Thank you for your attention",Poor Customer Service,50.449009,30.423678,"(""The product's price increased by UAH 130 before ordering, and it arrived with only a 3-month warranty, contradicting the stated 12-month warranty, causing dissatisfaction."", 378)",e611982b-750f-4b11-8710-4a0563aff831,cb619c16eb2c97f1d6087fe863cc6872
I have not been disappointed yet.,Healthcare Access Issues,50.449009,30.423678,"(""The review indicates satisfaction with all past experiences, suggesting a consistent performance or quality that hasn't let the reviewer down yet."", 297)",bd276a91-62bf-4237-9533-b2fb35fcec4d,cb619c16eb2c97f1d6087fe863cc6872
Their break is not until 13:30 but until 14:00,Poor Customer Service,50.452703,30.452673,"('A-bank is issuing worn dollar bills, raising concerns over scams and unaccepted currency. Citizens are warned as this has occurred twice in three days.', 351)",7bfdcaa5-26d9-43f5-978e-dc0d7be561e2,6fae5d65277705d2765c6dd229389451
"They issued worn and old dollar bills, citizens be careful, scammers work in this department",Poor Customer Service,50.452703,30.452673,"('A-bank is issuing worn dollar bills, raising concerns over scams and unaccepted currency. Citizens are warned as this has occurred twice in three days.', 351)",7bfdcaa5-26d9-43f5-978e-dc0d7be561e2,6fae5d65277705d2765c6dd229389451
"For the second time in three days, A-bank has issued dollar bills that are not accepted by money changers...",Poor Customer Service,50.452703,30.452673,"('A-bank is issuing worn dollar bills, raising concerns over scams and unaccepted currency. Citizens are warned as this has occurred twice in three days.', 351)",7bfdcaa5-26d9-43f5-978e-dc0d7be561e2,6fae5d65277705d2765c6dd229389451
"I found staff to helping and reception staff Veronika - english may not her first language but still they tried to communicate and helped me out.
Dint have any problems, the dorm was filled with locals , working class but no matter -they made sure not disturb other guests in any which ways.",Hotel Quality Concerns,50.46171,30.46518,"('The lodging faced issues with cleanliness, as beds and bathrooms were dirty and had pests. Communication barriers and restricted night access raised safety concerns for guests.', 449)",be30f163-233f-49c2-b7cc-af7bc83fe8e8,69aa76370ad155adaa1dd4762e3bcd11
The owner and administrators were nice and friendly but the place was rather untidy. Had a lot of flies and mosquitoes. Couldn't sleep a wink throughout my stay.,Poor Customer Service,50.46171,30.46518,"('Despite friendly staff, the place was untidy, infested with flies and mosquitoes, leading to sleepless nights and dissatisfaction with the stay.', 333)",feb917e3-1015-4b23-b520-3c9bcfb5aaa8,69aa76370ad155adaa1dd4762e3bcd11
The owner and administrators were nice and friendly but the place was rather untidy. Had a lot of flies and mosquitoes. Couldn't sleep a wink throughout my stay.,Zoo Conditions Concerns,50.46171,30.46518,"('Despite friendly staff, the establishment was untidy with numerous flies and mosquitoes, severely impacting sleep quality during the stay.', 322)",78027bee-a769-4e20-bd5f-c4bbd322a8f4,69aa76370ad155adaa1dd4762e3bcd11
The owner and administrators were nice and friendly but the place was rather untidy. Had a lot of flies and mosquitoes. Couldn't sleep a wink throughout my stay.,Hotel Quality Concerns,50.46171,30.46518,"('The lodging faced issues with cleanliness, as beds and bathrooms were dirty and had pests. Communication barriers and restricted night access raised safety concerns for guests.', 449)",be30f163-233f-49c2-b7cc-af7bc83fe8e8,69aa76370ad155adaa1dd4762e3bcd11
"Gross! Beds,rooms are not clean,, bathroom smells bad,sheets wasnt clean as well,they lock the door after midnight and there is no reception in nights,if u want to go out in night or in case of emergency i dont know what can you do,btw they dont speak english!",Healthcare Access Issues,50.46171,30.46518,"('Dirty rooms and bad odors noted; unclean sheets and locked doors after midnight hinder safety. Language barrier adds to challenges, especially in emergencies.', 356)",0531be75-6876-405c-a360-98bd83a8f162,69aa76370ad155adaa1dd4762e3bcd11
"Gross! Beds,rooms are not clean,, bathroom smells bad,sheets wasnt clean as well,they lock the door after midnight and there is no reception in nights,if u want to go out in night or in case of emergency i dont know what can you do,btw they dont speak english!",Hotel Quality Concerns,50.46171,30.46518,"('The lodging faced issues with cleanliness, as beds and bathrooms were dirty and had pests. Communication barriers and restricted night access raised safety concerns for guests.', 449)",be30f163-233f-49c2-b7cc-af7bc83fe8e8,69aa76370ad155adaa1dd4762e3bcd11
Notbgood ad expected,Poor Customer Service,50.46171,30.46518,"('Despite friendly staff, the place was untidy, infested with flies and mosquitoes, leading to sleepless nights and dissatisfaction with the stay.', 333)",feb917e3-1015-4b23-b520-3c9bcfb5aaa8,69aa76370ad155adaa1dd4762e3bcd11
"The decision to establish a Polytechnic Institute in Kyiv was made on November 25, 1896, at a private meeting held at the house of the city's honorary citizen, commercial adviser Lazar Brodsky with the participation of representatives of the city authorities, the administration of the Southwestern railway, engineers and industrialists.  According to the adopted protocol, the educational institution should be a polytechnic institute of a type and consist of several departments of different specialties, for example polytechnic in Zurich, Munich, Vienna, Karlsruhe, Riga, etc.

At the institute's foundation, voluntary donations totaling 1,000 374 rubles were collected.  53 kopecks  with the cost of construction and equipment of the Institute 2 650 000 rubles.  Among the organizations and people who made the funds were: Kyiv City Duma - 300,000 rubles, Tereshchenko with his sons - 150,000 rubles, L. Brodsky - 100,000 rubles;  M. Khryakov - 75 000 rub., Kiev land bank - 15 000 rubles., Society Krasilivsky sugar factory - 2 000 rubles., A total of 139 companies, banks, factories, institutions, individual citizens.  Scientific and methodological assistance during the organization and establishment of the Institute was provided by the leading figures of Russian science D. I. Mendeleev, M. Y. Zhukovsky, K. A. Timiryazev, A. O. Kovalevsky, and others.

Famous architects Benois, Gauguin, Kitner, Kobelev, Pomerantsev, Tsender and Schroeter attended the competition for the Polytechnic Institute buildings projects.  The best was the project of Professor I. C. Kitner with the motto ""Prestissimo"", but since he lived in St. Petersburg and was unable to directly manage the course of work, the building was headed by architect Kobeliev.

The first director of the Polytechnic Institute was appointed January 30, 1898, by an outstanding scientist and talented organizer of higher technical education, Professor Victor Biphichov.  K. Zvorykin, one of the founders of the science of cutting metal, began to work with him at the Institute. Sergei Reformatsky was a chemist and organics, the author of the discovery called the Reformed Reaction, widely used in the study and synthesis of complex natural compounds;  Georgiy DeMetz is a physicist and methodologist, authority in the field of radioactivity, compiler of the first in Ukraine method of teaching physics in schools;  Mykola Delone is a specialist in the field of mechanics, one of the pioneers of gliding, aviation knowledge expert in Ukraine;  Eugene Votchal is the founder of the school of Ukrainian plant physiologists, one of the organizers of the breeding institute.

In June 1898, a set of first students was announced: 1100 applications were submitted for 330 places, 360 persons were enlisted.  The first graduation was held in 1903, with 93 graduates.  Dmitry I. Mendeleyev, the first chairman of the State Examination Commission of the KPI in 1903, gave the experts high praise and stressed that, in addition to theoretical knowledge, KPI students also acquired practical skills.

The institute grew and replenished with the material base until 1941.  In 1941, the Institute was evacuated to Tashkent, where it functioned as part of the Central Asian Industrial Institute. During the history of the University, 23 rectors were headed by them.",University Corruption,50.4488974,30.456977,"('Kyiv Polytechnic Institute, founded in 1896, faced funding challenges despite initial donations of 1,374 rubles, highlighting the need for continued support in education.', 1450)",10056ebe-b8a7-452d-bd2d-8c6061bc5105,ab1ca34412929e1efafbb5ac5dd69c2b
"The decision to establish a Polytechnic Institute in Kyiv was made on November 25, 1896, at a private meeting held at the house of the city's honorary citizen, commercial adviser Lazar Brodsky with the participation of representatives of the city authorities, the administration of the Southwestern railway, engineers and industrialists.  According to the adopted protocol, the educational institution should be a polytechnic institute of a type and consist of several departments of different specialties, for example polytechnic in Zurich, Munich, Vienna, Karlsruhe, Riga, etc.

At the institute's foundation, voluntary donations totaling 1,000 374 rubles were collected.  53 kopecks  with the cost of construction and equipment of the Institute 2 650 000 rubles.  Among the organizations and people who made the funds were: Kyiv City Duma - 300,000 rubles, Tereshchenko with his sons - 150,000 rubles, L. Brodsky - 100,000 rubles;  M. Khryakov - 75 000 rub., Kiev land bank - 15 000 rubles., Society Krasilivsky sugar factory - 2 000 rubles., A total of 139 companies, banks, factories, institutions, individual citizens.  Scientific and methodological assistance during the organization and establishment of the Institute was provided by the leading figures of Russian science D. I. Mendeleev, M. Y. Zhukovsky, K. A. Timiryazev, A. O. Kovalevsky, and others.

Famous architects Benois, Gauguin, Kitner, Kobelev, Pomerantsev, Tsender and Schroeter attended the competition for the Polytechnic Institute buildings projects.  The best was the project of Professor I. C. Kitner with the motto ""Prestissimo"", but since he lived in St. Petersburg and was unable to directly manage the course of work, the building was headed by architect Kobeliev.

The first director of the Polytechnic Institute was appointed January 30, 1898, by an outstanding scientist and talented organizer of higher technical education, Professor Victor Biphichov.  K. Zvorykin, one of the founders of the science of cutting metal, began to work with him at the Institute. Sergei Reformatsky was a chemist and organics, the author of the discovery called the Reformed Reaction, widely used in the study and synthesis of complex natural compounds;  Georgiy DeMetz is a physicist and methodologist, authority in the field of radioactivity, compiler of the first in Ukraine method of teaching physics in schools;  Mykola Delone is a specialist in the field of mechanics, one of the pioneers of gliding, aviation knowledge expert in Ukraine;  Eugene Votchal is the founder of the school of Ukrainian plant physiologists, one of the organizers of the breeding institute.

In June 1898, a set of first students was announced: 1100 applications were submitted for 330 places, 360 persons were enlisted.  The first graduation was held in 1903, with 93 graduates.  Dmitry I. Mendeleyev, the first chairman of the State Examination Commission of the KPI in 1903, gave the experts high praise and stressed that, in addition to theoretical knowledge, KPI students also acquired practical skills.

The institute grew and replenished with the material base until 1941.  In 1941, the Institute was evacuated to Tashkent, where it functioned as part of the Central Asian Industrial Institute. During the history of the University, 23 rectors were headed by them.",Poor Customer Service,50.4488974,30.456977,"('Kyiv Polytechnic Institute, established in 1896, faced funding challenges with construction costs over 2.6 million rubles, but became a leading technical education hub globally, nurturing numerous professionals.', 1455)",bdff5775-1f5b-467b-b634-483e0129fe66,ab1ca34412929e1efafbb5ac5dd69c2b
"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute"" is one of the world's 701st universities in the 2021 list of the QS World University Rankings.
Ranking third in the list of the best universities in the country according to the score system of entrance exams to universities in Ukraine
It is one of the oldest world-renowned higher education institutions in Ukraine, which trains highly skilled experts in a wide variety of academic fields for different economic and social sectors of Ukraine and foreign countries. Approximately 200000 professionals have been prepared in its 120-year history. Education is carried out in 19 education departments, 10 educational-research institutes, 13 research institutes, and 17 scientific subsections. More than 32000 students study here, including foreign citizens from 27 countries. State-of-the-art equipment that enables the academic process and scientific researchers to be conducted by qualified lecturers, famous scientists of Ukraine, to introduce modern educational technologies using local / global computer networks, to ensure the quality of education at a world-recognized level.The democratic traditions of the students are an integral part of the history of the University. Institutions actively participate in the University government, which complements each other, by involving students in important educational, scientific, social issues, leisure organization, spiritual and sports development. Igor Sikorsky KPI cooperates efficiently with 112 technical universities from 36 countries and participates in international educational and scientific projects and programs. All of the above document the University's openness, its aspiration for the integration processes typical of today's world.
National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute” (KPI) is a university that attracts students from many countries. Nearly 6000 foreign students, citizens of 112 countries, have been educated at the university since 1898, which is the date of its establishment. Among the university graduates, he trained ministers, diplomats, cosmonauts, famous scholars and scholars working in various scientific and technical fields, and businessmen.",University Corruption,50.4488974,30.456977,"('Kyiv Polytechnic Institute, founded in 1896, faced funding challenges despite initial donations of 1,374 rubles, highlighting the need for continued support in education.', 1450)",10056ebe-b8a7-452d-bd2d-8c6061bc5105,ab1ca34412929e1efafbb5ac5dd69c2b
