date,channel_name,message_id,text,sentiment,rephrased_news,title,topic,location_type,location,latitude,longitude,dorm_number
2024-03-01T14:38:30+00:00,Dormitory #20 KPI🇺🇦,1129,"⚠️ **Emergency**

Emergency power outage across the Shulyavka district and KPI.

Estimated return time according to DTEK is 18:00.

If you need to recharge, approach the guards for a power bank.

@kpicampus",negative,"An emergency power outage is affecting the Shulyavka district and KPI, with an estimated restoration time of 18:00. Residents can request power banks from the guards if needed.",Emergency Power Outage Alert,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2024-03-20T15:19:55+00:00,Dormitory #20 KPI🇺🇦,1130,"Hello everyone☀️

We invite you **tomorrow at 21:45 to the first working room** for a football match viewing⚽️

We will be waiting for you😉

With love, student council♥️!",positive,Residents are invited to a football match viewing tomorrow at 21:45 in the first working room.,Football Match Viewing Invitation,Community Events or Achievements,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2024-03-28T17:50:08+00:00,Dormitory #20 KPI🇺🇦,1131,"☃️ **Heating Season Ended**

Today marks the end of the heating season according to the [KMDA plan.](https://t.me/KyivCityOfficial/9249)

In the coming days, heating will be completely turned off in all dormitories.

@kpicampus",negative,"The heating season has officially ended, and heating will be completely turned off in all dormitories in the coming days.",End of Heating Season,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2024-04-02T13:03:51+00:00,Dormitory #20 KPI🇺🇦,1132,"**💧Emergency on Heating Networks**

In the dormitories on Oleksy Tykhyi and Borshchahivska streets, there is no hot water supply due to a heating network break.

Estimated return time, according to Kyivteploenergo: April 3 by 11:00.

@kpicampus",negative,"Dormitories on Oleksy Tykhyi and Borshchahivska streets are without hot water due to a heating network break, with an estimated return time of April 3 by 11:00.",Hot Water Outage Report,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2024-05-08T12:23:17+00:00,Dormitory #20 KPI🇺🇦,1133,"💧**May Without Water**

In the dormitories, there is no hot water supply due to a heating network break and ongoing repair work until May 13 at 23:59. After their completion, hydraulic tests of the pipes will begin until the end of the month.

The estimated completion date for all work and return of water, according to Kyivteploenergo: May 28 - 31.

@kpicampus",negative,"Dormitories are currently without hot water due to a heating network break, with repairs expected to continue until May 13. Hydraulic tests will follow, with an estimated completion date for all work between May 28 and 31.",Extended Water Supply Issues,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2024-05-15T20:59:41+00:00,Dormitory #20 KPI🇺🇦,1134,"💡**Power Outages**

Starting May 16, hourly power outages are possible in Kyiv and the student campus according to the [schedule](https://www.dtek-kem.com.ua/ua/shutdowns) of Ukrenergo and DTEK.

Preliminary outages are possible [from](https://t.me/suspilnenews/32727) 00:00 to 9:00 or from 16:00 to 24:00.

@kpicampus",negative,"Hourly power outages are anticipated in Kyiv and the student campus starting May 16, according to the schedules from Ukrenergo and DTEK.",Hourly Power Outages Expected,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2024-05-17T12:50:43+00:00,Dormitory #20 KPI🇺🇦,1135,"⚡️**Power Outage Schedules for the Dormitory**

On May 17, outages will only occur from 00:00 to 8:00 and from 19:00 to 00:00.

Black lightning - no power.
Gray lightning - 50/50.
No lightning - power is on (in the absence of emergency outages).

The elevator is not working due to the outage, so you won't get stuck there.

Hot water is promised to return in June.",negative,"On May 17, power outages will occur from 00:00 to 8:00 and from 19:00 to 00:00. Hot water is expected to return in June.",Dormitory Power Outage Schedule,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2024-05-28T13:37:23+00:00,Dormitory #20 KPI🇺🇦,1137,"UPD: The hot water supply outage has been extended to May 10.

@kpicampus",negative,The hot water supply outage has been extended to May 10.,Hot Water Outage Extended,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2024-06-04T08:05:54+00:00,Dormitory #20 KPI🇺🇦,1138,"🟢 **Administration**

**Accommodation**
The accommodation algorithm for the summer will be tomorrow, based on a similar, [last year's principle](https://t.me/kpicampus/1580).

The number of accommodation places for the next academic year is planned to increase by 1.5 thousand. Instructions for accommodation will appear by July 17.

**Elevators**
Elevators will begin to resume operation, but you need to monitor the outage schedules to avoid getting stuck in the elevator in the middle of the night.

**Inventory**
From June 5 to 7, an inventory commission will check the current state of inventory in the rooms.

@kpicampus",positive,"Accommodation for the summer will begin on August 26, with lists from faculties and institutes expected by the end of the week. Approximately 1,500 additional accommodation places are planned for the next academic year. Elevators will resume operation, and an inventory check will take place from June 5 to 7.",Summer Accommodation Plans,Improvements in Infrastructure,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2024-06-21T12:35:40+00:00,Dormitory #20 KPI🇺🇦,1140,"🔥Hello dear residents of #20🔥

This **Saturday, June 22, 2024, in the yard of our dormitory**, we invite you to celebrate the Kupala holiday, as well as the day of #20!

🌺You will find:

- Charity fair
- Raffle of 2 exclusive t-shirts
- Kupala entertainment
- Homemade kvass and other treats
- Good mood

With love, student council!♥️

With the support of the student trade union 💙

We are collecting for👇
**The unit of students from FSP, ORVP ""Blind Fury"" UDA** needs your help. The guys are fighting without state support and need financial assistance for servicing cannons, drones, and equipment.
https://www.instagram.com/blind.fury.official?igsh=MWJmd2ozdno4MnY1Zw==",positive,"Residents of dormitory #20 are invited to celebrate the Kupala holiday and the dormitory's day on June 22, 2024, with various activities and a charity fair.",Kupala Holiday Celebration,Community Events or Achievements,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2024-06-24T09:30:51+00:00,Dormitory #20 KPI🇺🇦,1141,"🌡️ **Well, you got it**

**Kyivteploenergo promises every day to finish the work by 23:00, but ""something"" is going off plan.**

Estimated time: by the end of the month. Probably in 2024.

@kpicampus",negative,"Kyivteploenergo has indicated that work is ongoing, with an expected completion by the end of the month.",Heating Work Delays Reported,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2024-07-19T09:35:02+00:00,Dormitory #20 KPI🇺🇦,1142,"Dear friends!

I inform you that by the order of the Minister of Education and Science, as of today, July 19, 2024, **I have been appointed as the rector of KPI Igor Sikorsky.**

**Thank you for your trust!**
I understand the responsibility I am taking on and will begin to implement the points of the program with which I ran for election.

**The urgent tasks** now are the successful conduct of the admission campaign, ensuring the stability of the university's operation, and, most importantly, concentrating efforts to strengthen the defense capability of the state.

I will inform you about further steps on the [channel](https://t.me/melnychenko2024) and the official resources of the university.",positive,"As of July 19, 2024, I have been appointed as the rector of KPI Igor Sikorsky, with a focus on the admission campaign and strengthening the university's operational stability.",New KPI Rector Appointed,Political Stability/Positive Reforms,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2024-08-06T09:30:17+00:00,Dormitory #20 KPI🇺🇦,1143,"🟢 **Administration 06.08**

**Accommodation**
Will begin on August 26, by the end of the week there will be lists for accommodation from faculties and institutes. A total of about 9 thousand students are planned to be brought out for mixed learning.

**Masters**
By August 2, they should have written a [request](https://docs.google.com/document/d/13FJxmoUKzXYeRo9T8oGxshdi3MXm1faIDpQwAO6Tk1E/edit?usp=sharing) for a change of payment format and extension of residence in the dormitory until August 31.

If you haven't written a request, please contact the head of the dormitory.

**Hot Water**
In some dormitories, there has been no hot water for 3 months due to major repair work.

**Elevators**
Due to the stabilization of electricity supply, the operation of most elevators will be restored.

@kpicampus",negative,"Accommodation will begin on August 26, with lists for accommodation expected by the end of the week. Hot water has been unavailable in some dormitories for three months due to major repairs, but most elevators will resume operation due to improved electricity supply.",Accommodation and Hot Water Update,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2024-08-28T14:39:40+00:00,Dormitory #20 KPI🇺🇦,1146,"In some dormitories of the Student Campus, there is no hot water supply.
⚡️⚡️⚡️Reason: emergency work by KYIYENERGO. ✅Restoration is expected on 29.08.24 approximately from 13:00.",negative,"Some dormitories in the Student Campus are currently without hot water due to emergency work by KYIYENERGO, with restoration expected on August 29 at approximately 13:00.",Hot Water Supply Emergency,Citizen Discomfort,exact location,['KPI Dormitory 20'],50.4458397,30.3652465,20.json
2023-10-17T12:42:32+00:00,Dormitory #19 KPI,369,"🟢**Administration

Points of Resilience
**Points of resilience will be located in working rooms 9, 13, and 14 of the dormitories. They promise to organize points in each dormitory where there is shelter and a working generator.

**Heating
**It will gradually appear in the student campus by the end of the week.

**Windows
**The student campus purchased windows through a tender to insulate the dormitories, but during installation, it turned out that the specifications indicated windows of the wrong size.

Therefore, the replacement of windows in the dormitories is postponed indefinitely.

**Flood
**On Friday, the basement of dormitory 10 was flooded due to a pipe malfunction.

@kpicampus",negative,"Points of resilience will be established in working rooms 9, 13, and 14 of the dormitories, with shelters and functioning generators. Heating is expected to be available in the student campus by the end of the week. The installation of new windows for insulation has been delayed indefinitely due to incorrect specifications. Additionally, dormitory 10's basement was flooded on Friday due to a pipe malfunction.",Dormitory Resilience Points Established,Deterioration in Infrastructure,exact location,['KPI Dormitory 19'],50.4458979,30.3652466,19.json
2023-12-26T11:25:19+00:00,Dormitory #19 KPI,370,"🏘 **Masters Graduating**

At the last housing council meeting, it was decided that master's students who are graduating must vacate the dormitory within two weeks from the date of graduation.

**Exceptions include:**
• people with ONT/TOT;
• applicants who plan to enter graduate school (for this, a submission from the faculty is required).

To continue living, these individuals will need to write an additional application to the dormitory manager and attach supporting documents.

@kpicampus",negative,"At the recent housing council meeting, it was decided that master's students graduating must vacate the dormitory within two weeks of graduation, with exceptions for individuals with ONT/TOT status and those planning to enter graduate school, provided they submit a request with supporting documents.",Graduating Masters Must Vacate,Social Issues,exact location,['KPI Dormitory 19'],50.4458979,30.3652466,19.json
2023-12-31T09:17:17+00:00,Dormitory #19 KPI,371,"☃️ **New Year Celebration**

During the celebration, please remember that pyrotechnics, garlands, heaters, and electric stoves are prohibited. Consume alcohol responsibly. Do not forget to extinguish cigarette butts if you decide to smoke.

On the territory of the Student Campus, all of the above, even on New Year's Eve, [is a violation of the agreement](https://drive.google.com/file/d/1-8FNH6XMiaM3cjy9v8fcCykJHuFxRDXZ/view?usp=sharing) at your own risk.

Also, do not ignore air raid signals and go to the shelter.

@kpicampus",negative,"During New Year celebrations, the use of pyrotechnics, garlands, heaters, and electric stoves is prohibited, and responsible alcohol consumption is advised. Smokers should ensure cigarette butts are extinguished. Violations of these rules are at the individual's risk, and it is important to heed air raid signals and seek shelter.",New Year Safety Guidelines,Public Safety Risks,exact location,['KPI Dormitory 19'],50.4458979,30.3652466,19.json
2024-08-06T09:24:04+00:00,Dormitory #19 KPI,372,"🟢 **Administration 06.08**

**Housing**
Will begin on August 26, and by the end of the week, there will be lists for housing from faculties and institutes. In total, about 9,000 students are planned to be accommodated for mixed learning.

**Masters**
By August 2, they were supposed to write a [request](https://docs.google.com/document/d/13FJxmoUKzXYeRo9T8oGxshdi3MXm1faIDpQwAO6Tk1E/edit?usp=sharing) for a change in payment format and an extension of residence in the dormitory until August 31.

If you did not write a request, please contact the head of the dormitory.

**Hot Water**
In some dormitories, there has been no hot water for 3 months due to major repair work.

**Elevators**
Due to the stabilization of electricity supply, the operation of most elevators will be restored.

@kpicampus",positive,"Housing arrangements will begin on August 26, with lists from faculties and institutes expected by the end of the week for approximately 9,000 students. Master's students were required to submit requests for payment changes and dormitory extensions by August 2. Some dormitories have been without hot water for three months due to repairs, but elevator operations will resume due to improved electricity supply.",Housing Lists for Students Coming,Improvements in Infrastructure,exact location,['KPI Dormitory 19'],50.4458979,30.3652466,19.json
2024-08-14T08:05:25+00:00,Dormitory #19 KPI,373,"🔑 **Housing for Senior Students**

Students of 2nd to 4th year of bachelor's degree and 2nd year of master's degree who fall under priority categories can move in from **August 26** to **September 15** for the new academic year. If you are moving in for the first time, make sure to do it **by September 5.**

First-year master's students will move in **from September 10 to 15**.

**Priority Categories:**
1. People with ONT/TOT, children of parents with disabilities, orphans, and children deprived of parental care.
2. Those who are on the [lists of in-person disciplines](https://t.me/sr_kpi/4925).

Follow the [housing algorithm](https://telegra.ph/Poselennya-studentstva-starshih-kurs%D1%96v-08-13#%D0%9D%D0%B5%D0%BE%D0%B1%D1%85%D1%96%D0%B4%D0%BD%D1%96-%D0%B4%D0%BE%D0%BA%D1%83%D0%BC%D0%B5%D0%BD%D1%82%D0%B8).

If you have questions, write to @kpicampus_bot

@kpicampus",positive,"Students in their 2nd to 4th year of bachelor's programs and 2nd year of master's programs in priority categories can move in from August 26 to September 15. First-year master's students may move in from September 10 to 15. Priority categories include individuals with ONT/TOT status, children of parents with disabilities, orphans, and those listed for in-person disciplines.",Senior Students Housing Dates,Social Progress,exact location,['KPI Dormitory 19'],50.4458979,30.3652466,19.json
2024-08-23T15:11:01+00:00,Dormitory #19 KPI,374,"🙌 **Recruitment of Volunteers for Housing Assistance**

We are looking for volunteers who are ready to help with the accommodation of newcomers! This is a great opportunity to meet new people and make the lives of first-year students in the student campus easier.

If you have some free time and want to do something useful – fill out the [form at the link](https://forms.gle/3i48ThrZcRTxM3e68) **by August 25 inclusive.** We look forward to having you on our team!

@kpicampus",positive,"Volunteers are sought to assist with the accommodation of newcomers, providing an opportunity to meet new people and support first-year students. Interested individuals should complete the application form by August 25.",Volunteers Needed for Housing,Community Events or Achievements,exact location,['KPI Dormitory 19'],50.4458979,30.3652466,19.json
2024-08-28T14:47:04+00:00,Dormitory #19 KPI,375,"🌡 **Hot Water Shutdown**

Due to emergency work by Kyivteploenergo, there is no hot water in some dormitories. **

Hot water supply is planned to be restored by the evening of August 29.

@kpicampus",negative,"Some dormitories are currently without hot water due to emergency work by Kyivteploenergo, with restoration planned by the evening of August 29.",Hot Water Outage Update,Citizen Discomfort,exact location,['KPI Dormitory 19'],50.4458979,30.3652466,19.json
